product_id,category,product_name,location_id,year,month,original_value,original_unit,original_currency,price_mad,price_usd,price_real_mad,confidence,precision,collection_method,source_id
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1991,,7.9862,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1992,,5.7402,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1993,,5.1831,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1994,,5.1417,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1995,,6.1236,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1996,,2.9868,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1997,,1.0382,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1998,,2.7531,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1999,,0.6848,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2000,,1.8946,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2001,,0.6198,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2002,,2.7956,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2003,,1.1677,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2004,,1.4934,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2005,,0.9826,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2006,,3.2848,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2007,,2.0421,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2008,,3.7148,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2009,,0.9719,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2010,,0.9936,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2011,,0.9069,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2012,,1.2871,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2013,,1.8807,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2014,,0.4423,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2015,,1.5579,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2016,,1.6353,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2017,,0.7547,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2018,,1.8039,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2019,,0.3034,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2020,,0.7060,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2021,,1.4020,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2022,,6.6570,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2023,,6.0911,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2024,,0.9853,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,2025,,0.7019,percent,index,,,,institutional,exact,api,WORLDBANK
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1991,,4249.7000,USD/tonne,USD,37.0149,4.2497,65.5193,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1991,,37000.0000,MAD/tonne,MAD,37.0000,4.2480,65.4930,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1991,,64.1000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1992,,39000.0000,MAD/tonne,MAD,39.0000,4.5667,65.2856,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1992,,4567.9000,USD/tonne,USD,39.0099,4.5679,65.3021,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1992,,67.5700,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1993,,70.5100,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1993,,40700.0000,MAD/tonne,MAD,40.7000,4.3763,64.7741,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1993,,4377.0000,USD/tonne,USD,40.7061,4.3770,64.7838,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1994,,5639.6000,USD/tonne,USD,51.8843,5.6396,78.5359,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1994,,51900.0000,MAD/tonne,MAD,51.9000,5.6413,78.5596,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1994,,89.9200,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1995,,50000.0000,MAD/tonne,MAD,50.0000,5.8548,71.3165,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1995,,86.6300,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1995,,5854.6000,USD/tonne,USD,49.9983,5.8546,71.3141,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1996,,57000.0000,MAD/tonne,MAD,57.0000,6.5367,78.9429,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1996,,6539.8000,USD/tonne,USD,57.0271,6.5398,78.9804,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1996,,98.7500,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1997,,88.3600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1997,,51000.0000,MAD/tonne,MAD,51.0000,5.3515,69.9073,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1997,,5353.1000,USD/tonne,USD,51.0150,5.3531,69.9279,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1998,,5601.6000,USD/tonne,USD,53.7754,5.6016,71.7366,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1998,,93.2100,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1998,,53800.0000,MAD/tonne,MAD,53.8000,5.6042,71.7695,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1999,,5487.3000,USD/tonne,USD,53.7755,5.4873,71.2489,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1999,,53800.0000,MAD/tonne,MAD,53.8000,5.4898,71.2813,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,1999,,93.2100,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2000,,4442.1000,USD/tonne,USD,47.2195,4.4421,61.3994,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2000,,81.7800,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2000,,47200.0000,MAD/tonne,MAD,47.2000,4.4403,61.3740,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2001,,48300.0000,MAD/tonne,MAD,48.3000,4.2743,62.4175,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2001,,4273.2000,USD/tonne,USD,48.2872,4.2732,62.4009,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2001,,83.6800,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2002,,4890.8000,USD/tonne,USD,53.8966,4.8908,67.7557,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2002,,53900.0000,MAD/tonne,MAD,53.9000,4.8911,67.7600,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2002,,93.3800,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2003,,57400.0000,MAD/tonne,MAD,57.4000,5.9979,71.3270,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2003,,5995.2000,USD/tonne,USD,57.3741,5.9952,71.2948,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2003,,99.4500,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2004,,6765.9000,USD/tonne,USD,60.0135,6.7659,73.4774,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2004,,103.9500,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2004,,60000.0000,MAD/tonne,MAD,60.0000,6.7644,73.4608,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2005,,6063.2000,USD/tonne,USD,53.7806,6.0632,65.2053,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2005,,93.1200,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2005,,53750.0000,MAD/tonne,MAD,53.7500,6.0598,65.1682,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2006,,104.6600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2006,,6868.2000,USD/tonne,USD,60.4402,6.8682,70.9491,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2006,,60410.0000,MAD/tonne,MAD,60.4100,6.8648,70.9137,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2007,,120.9400,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2008,,131.3600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2009,,115.8400,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2010,,114.1600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2011,,118.0000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2012,,116.8600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2013,,117.3200,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2014,,106.9200,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2015,,91.5800,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2016,,101.5000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2017,,98.2100,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2018,,100.2300,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2019,,100.5500,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2020,,105.2200,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2021,,110.1000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2022,,6544.9000,USD/tonne,USD,66.4962,6.5449,59.7896,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2022,,66500.0000,MAD/tonne,MAD,66.5000,6.5453,59.7930,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2022,,115.2100,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2023,,135.1400,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2023,,7698.8000,USD/tonne,USD,77.9888,7.6988,66.0971,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2023,,78000.0000,MAD/tonne,MAD,78.0000,7.6999,66.1065,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2024,,8398.4000,USD/tonne,USD,83.5641,8.3984,70.1312,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2024,,144.6700,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2024,,83500.0000,MAD/tonne,MAD,83.5000,8.3920,70.0774,official,exact,file_download,FAOSTAT
MEAT-BEEF,Meat,Beef,MA-NATIONAL,2025,,154.3500,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,1991,,91.5900,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,1991,,14300.0000,MAD/tonne,MAD,14.3000,1.6418,25.3122,official,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,1991,,1642.4000,USD/tonne,USD,14.3053,1.6424,25.3215,official,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,1992,,92.8700,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,1992,,14500.0000,MAD/tonne,MAD,14.5000,1.6979,24.2729,official,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,1992,,1698.3000,USD/tonne,USD,14.5035,1.6983,24.2787,official,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,1993,,14850.0000,MAD/tonne,MAD,14.8500,1.5968,23.6338,official,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,1993,,1597.0000,USD/tonne,USD,14.8521,1.5970,23.6371,official,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,1993,,95.1100,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,1994,,16200.0000,MAD/tonne,MAD,16.2000,1.7609,24.5215,official,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,1994,,1760.4000,USD/tonne,USD,16.1957,1.7604,24.5150,official,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,1994,,103.7500,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,1995,,90.3000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,1995,,1651.0000,USD/tonne,USD,14.0995,1.6510,20.1106,official,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,1995,,14100.0000,MAD/tonne,MAD,14.1000,1.6511,20.1113,official,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,1996,,96.0700,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,1996,,15000.0000,MAD/tonne,MAD,15.0000,1.7202,20.7745,official,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,1996,,1721.0000,USD/tonne,USD,15.0071,1.7210,20.7843,official,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,1997,,1532.5000,USD/tonne,USD,14.6047,1.5325,20.0192,official,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,1997,,93.5100,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,1997,,14600.0000,MAD/tonne,MAD,14.6000,1.5320,20.0127,official,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,1998,,82.6200,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,1998,,12900.0000,MAD/tonne,MAD,12.9000,1.3438,17.2087,official,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,1998,,1343.1000,USD/tonne,USD,12.8938,1.3431,17.2004,official,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,1999,,118.1000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2000,,111.8600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2001,,117.1400,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2002,,118.1000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2003,,118.1000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2004,,107.5400,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2005,,92.5600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2006,,104.6600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2007,,120.9400,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2008,,131.3600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2009,,115.8400,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2010,,114.1600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2011,,118.0000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2012,,116.8600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2013,,117.3200,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2014,,106.9200,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2015,,91.5800,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2016,,101.5000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2017,,98.2100,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2018,,100.2300,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2019,,109.0500,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2020,,116.0100,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2021,,123.4100,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2022,,20500.0000,MAD/tonne,MAD,20.5000,2.0177,18.4324,official,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2022,,131.2900,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2022,,2017.6000,USD/tonne,USD,20.4988,2.0176,18.4314,official,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2023,,21324.0000,MAD/tonne,MAD,21.3240,2.1050,18.0725,official,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2023,,2104.7000,USD/tonne,USD,21.3206,2.1047,18.0696,official,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2023,,136.5700,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2024,,23299.0000,MAD/tonne,MAD,23.2990,2.3416,19.5537,official,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2024,,149.2200,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2024,,2343.4000,USD/tonne,USD,23.3168,2.3434,19.5687,official,exact,file_download,FAOSTAT
MEAT-CHICKEN-BROILER,Meat,Chicken,MA-NATIONAL,2025,,153.0400,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,1991,,74.7600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,1992,,77.0600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,1993,,84.6300,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,1994,,92.9300,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,1995,,92.3900,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,1996,,101.4000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,1997,,98.5300,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,1998,,98.2400,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,1999,,98.2400,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2000,,87.6000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2001,,93.2600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2002,,103.9000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2003,,108.3000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2004,,108.3000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2005,,98.5300,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2006,,104.6600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2007,,120.9400,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2008,,131.3600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2009,,115.8400,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2010,,114.1600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2011,,118.0000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2012,,116.8600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2013,,117.3200,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2014,,106.9200,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2015,,91.5800,index_point,index,,,,estimated,exact,file_download,FAOSTAT
